,time,atp
0,0,2.8873852436049576
1,1,3.046328348884416
2,3,2.4475195168038093
3,4,2.610570581947885
4,5,2.9001174085722194
5,6,1.7310410853794642
6,7,2.268867639394907
7,8,2.838418560827564
8,9,2.9037405395507814
9,10,3.0015041403574485
10,11,2.2583719889322915
11,12,2.538393506816789
12,13,2.400661543303845
13,14,2.5393741688829787
14,15,2.985792619468522
15,16,2.1892083485921225
16,17,2.9195281730210487
17,18,2.1731293854890046
18,19,3.8123238303444604
19,20,3.60117919921875
20,21,3.9361954752604165
21,22,3.477106326471561
22,23,1.9584408384380918
23,24,2.2669972386853448
