,maxAmp,medianATP,maxATP,minATP,lastATP
0,15.302328010275366,1.67686193960684,6.8736933318662,-9.53916575156282e-17,1.38780169540577
1,6.740142988314274,3.75380597795759,6.24630351163903,2.4325632288836,2.99236797812759
2,8.321091839997612,3.99907459077381,6.8736933318662,2.27792661244633,3.52382196931757
3,7.214004342397966,3.96675461989183,5.92487581111183,2.51395367561503,4.72120310465495
4,7.4771988404713845,3.57602821908346,5.37313269134751,2.33141563144432,3.57602821908346
5,7.667721737535593,3.93937497718312,6.02881838240713,2.4325632288836,4.02321968259405
6,7.229447355300882,3.77332229614258,6.24615823997642,2.41058497275076,3.77332229614258
7,7.649211000927957,3.59587944878472,6.8736933318662,2.39211279498644,2.58557221383759
8,10.357660573457222,3.33992674640406,6.56314300731489,1.18325362094613,3.03113651754868
9,6.443751595452035,3.2478216686388,5.28258768717448,2.4809638685216,2.66635407792761
10,9.761763704124318,3.65422821044922,6.8736933318662,1.44873754236082,2.99074378380409
11,7.309987758792232,3.7820297161322,6.8736933318662,2.32562827043992,2.77088349441002
12,10.493088486579119,3.37262634277344,6.39469450663745,1.18325362094613,3.00411869172127
13,10.179437654137836,3.75380597795759,6.9281201171875,2.4325632288836,3.27668421128217
14,8.531260108179366,3.41341371889468,6.8736933318662,1.8660888671875,2.65916095393719
15,8.379980441855274,3.37262634277344,6.19260163483796,1.18325362094613,3.13701597401794
16,4.907256836288088,3.96675461989183,5.4597668347058,2.51395367561503,2.66214324206841
17,7.604651718572489,3.96675461989183,6.22319296131963,2.57893308529184,3.87535693598728
18,7.733256960206121,3.92945216252254,6.77594078911675,2.49449491500854,2.68253373126594
19,9.317775522418042,3.53554071931757,5.54306140048898,1.18325362094613,4.53248773619186
20,7.488683257793097,3.31501609672934,6.8736933318662,1.58427881311487,2.3082146229091
21,6.798630827979509,3.43420315771988,6.4714589436849,2.55269821830418,3.18968165846176
22,7.745031503166184,3.43420315771988,7.31836743040133,2.58639231035786,2.96103073480561
23,9.70539252587779,3.73648879874466,6.58359190475109,2.79234566717792,3.73648879874466
24,6.71021888840399,3.46332223074777,6.38940522165009,2.9366690442453,3.08610259509477
25,8.660854419400154,3.29760522240991,6.53401276344477,2.27473826688879,2.86752345419338
26,8.776475354625212,3.78295492888289,6.8524742284751,1.52113227321677,2.45366136955492
27,7.2631849684661445,3.51095148722331,6.38940522165009,2.64796113314694,3.51095148722331
28,7.123443002249867,3.24126612497661,5.80479973914639,2.53655351911272,2.97438623998072
29,9.351895966539036,3.54439828415547,5.80479973914639,2.53655351911272,3.54439828415547
30,9.20053914791796,3.44826171875,5.80479973914639,2.53655351911272,3.36792805989583
31,7.477429284246028,3.29760522240991,6.38940522165009,2.27473826688879,2.94656025279652
32,6.4671690202867556,4.09298331782503,6.8736933318662,2.5876701108871,2.86437006596919
33,10.57571375286358,3.52591294976345,6.38940522165009,2.64796113314694,3.52591294976345
34,6.370310446368219,3.96675461989183,5.71378140836149,2.57893308529184,3.46756685697115
35,4.764541097206126,3.88465262276786,5.49260895443659,2.41058497275076,3.46368238661024
36,7.831534013353125,4.04015456989247,6.41194607564156,2.45930573836617,4.41056936163651
37,8.78187540614133,3.83570513044085,6.38940522165009,1.52113227321677,3.00668993863192
38,9.502015143331054,3.65422821044922,6.8736933318662,1.44873754236082,2.47879802997296
39,7.274963634605288,3.84478028615316,6.38940522165009,2.27652021767437,2.77171797979446
40,7.38862659414989,3.92945216252254,6.31601819490132,2.1809907801011,2.56966754368373
41,5.958780248302453,3.75494075726859,5.57478604997907,2.3626579224594,3.12166400984222
42,10.268758512940966,3.33531225295294,6.39496336744425,1.18325362094613,2.87288798182464
43,6.116019176275583,3.84306173121676,6.71945282907197,2.44255560797614,3.13259256885038
44,11.33852093756758,3.75380597795759,7.49188368055555,2.38723549323996,3.5696018166738
45,5.873091023671504,3.38433314732143,6.38940522165009,2.30960801068474,2.30960801068474
46,7.254736697805468,3.24126612497661,5.80479973914639,2.53655351911272,2.80767721381069
47,7.060515397756265,3.46332223074777,6.38940522165009,2.64796113314694,3.30816336658513
48,8.518832150420854,3.98714216365371,6.3894052216501,1.83871516896718,2.86974839761224
49,8.65083539317373,3.98714216365371,6.38940522165009,1.83871516896718,3.01577758789062
